"Si tratta quindi di un notebook convertibile in tablet grazie al display montato su una cerniera che ne permette la rotazione a 180° e il ribaltamento sulla tastiera, espressamente dedicato all'utenza professionale che abbia necessità di lavorare in mobilità ma non voglia rinunciare né alle prestazioni, né alla sicurezza dei dati e, perché no, voglia invece aggiungere a tutto ciò anche la comodità dell'input touch e della scrittura a mano libera tramite pennino","1.0"
"Dell Vostro V130 è un ultraportatile CULV (consumer, ultra-low voltage) basato su processore Intel e pensato per il settore delle piccole e medie imprese, ma apprezzato anche da studenti e utenti consumer per il suo prezzo abbordabile e per l'elegante chassis in metallo colorato","1.0"
"Rispetto al predecessore dell'anno scorso, Vostro V13, il notebook in prova conserva inalterati alcuni dei suoi punti di forza, come l'ingombro ridottissimo, migliorando in efficienza grazie ad una piattaforma hardware aggiornata, più porte ed un nuovo sistema di raffreddamento","1.0"
"HP Pavilion dv6 3034el è un computer portatile di categoria Entertainment, caratterizzato esteticamente da un design classico e sobrio, e rifinito a pressofusione con la tecnologia HP Imprint","0.5"
"Grazie al peso di 2,43 kg, risulta comodo da trasportare nonostante le dimensioni ampie (24,5 cm x 37,5 cm x 3,60 cm) dettate dal monitor con diagonale di 15,6 pollici tipico dei dv6","1.0"
"Basato sul processore AMD Turion II P520 """"Champlain"""" ed equipaggiato con la scheda grafica ATI Mobility Radeon HD 5650, questo notebook offre prestazioni grafiche di fascia medio-alta senza sacrificare il comfort termico ed acustico","0.5"
"Come vedremo meglio nelle prossime sezioni, infatti, i componenti della piattaforma AMD Vision Premium vantano una dissipazione termica contenuta","0.5"
"Contro: l'unico slot di RAM è occupato dai 4GB","0.3"
"No USB 3,0","0.5"
"Lo schermo è solo sufficiente, come qualità dei neri (sono grigi) e scarso come angolo di visione","0.0"
"Ci sono un mucchio di programmi spazzatura da rimuovere, all'inizio non riuscivo a vedere i film 1080p, erano scattosissimi, dopo l'aggiornamento di Windows e la rimozione della spazzatura inutile, funziona ora perfettamente anche con i 1080p","0.5"
"Presa alimentatore tipo Siemens/Schuko (ci vuole un adattatore da portarsi appresso, presa+adattatore è più grosso dell'alimentatore)","0.5"
"portatile molto leggero e con design accativamente","0.75"
"utile per tutto ma di certo non adatto per montaggi video o lavori dove le prestazioni contano","0.5"
"Ho montato win8 e devo dire che viaggia molto meglio di prima, sono molto soddisfatto","0.7"
"Un problema è sicuramente il display: la qualità del display è scarsa per questa fascia di prezzo","0.0"
"Si parte con la tendenza al blu, l'elevato valore del nero, l'illuminazione non omogenea e la scarsa precisione dei colori per arrivare agli angoli di visuale limitati","0.0"
"Possiamo immaginare che Dell abbia chiesto quale sia l'aspetto meno importante di un portatile business - ovviamente il display se si considera che il portatile è attaccato ad un ampio display esterno sulla scrivania, mentre quello del portatile lo si usa magari per qualche presentazione","0.5"
"In pratica è più che sufficiente per attività da ufficio","0.65"
"Alternative potrebbero essere il Toshiba Tecra A50, che offre una autonomia leggermente superiore ed una scheda grafica dedicata","0.65"
"Ll'unità recensita risulta avere una discreta rumorosità","0.5"
"Anche il Toshiba Tecra R940 ha molte features di sicurezza e non è costoso","0.65"
"Oltre alla buona autonomia, avrete due porte USB 3,0 ed un display dello stesso livello","1.0"
"Acer ICONIA TAB W500 è un dispositivo innovativo che coniuga la semplicità di utilizzo dei tablet con la famigliarità dei PC, grazie alla tastiera aggiuntiva di cui è provvisto","1.0"
"Questo tablet si basa su un processore AMD-C50 da 1 Ghz e sul sistema operativo Windows 7 Home Premium","0.5"
"Dispone, inoltre, di uno schermo touchscreen da 10,1 pollici con retroilluminazione LED, una RAM da 2 GB, un disco allo stato solido da 32 GB, la scheda grafica AMD Radeon HD6250, connettività Wi-Fi e Bluetooth, supporto 3G opzionale, due fotocamera da 1,3 megapixel, una anteriore e una posteriore, lettore di schede di memoria e porta HMDI","0.5"
"l'ASUS M530w è uno smartphone compatto e completo, caratterizzato da un'ampia versatilità in quanto ideale sia per il tempo libero che il lavoro","1.0"
"Si tratta di un UMTS/GSM Triband, quindi in grado di utilizzare le tre frequenze 900, 1800 e 1900 Mhz e la frequenza 2100 Mhz della rete UMTS","0.5"
"Per il trasferimento di dati dispone di tecnologia WCDMA, GPRS e EDGE, mentre la navigazione in Internet è assicurata dal navigatore WAP e dal modem integrato","0.5"
"L'HTC Explorer è uno smartphone di fascia media, dotato di interessanti funzionalità e dal prezzo accessibile","0.7"
"Da sottolineare il parco connettività, il buon display, l'interfaccia Sense, e l'Android, anche se in una versione non nuovissima","1.0"
"Considerato il prezzo, non sorprendono il processore poco potente e un reparto fotografico un po' scarso","0.0"
"Peccato, poi, che nella confezione non sia inclusa una scheda di memoria aggiuntiva","0.0"
"L'LG InTouch è un cellulare pratico e moderno, con ampia tastiera qwerty per la composizione dei messaggi e per poter avviare una sessione di chat anche mentre si è in movimento","1.0"
"le specifiche tecniche sono molto buone anche se non eccezionali, forse la poca memoria e l'autonomia molto scarsa sono le pecche più evidenti","0.25"
"Decisamente buono anche il prezzoanche se non eccezionali, forse la poca memoria e l'autonomia molto scarsa sono le pecche più evidenti","0.25"
"Ho comprato uno smartphone huawei g700 da elettronica in offerta, ottimo prodotto e ottimo rivenditore","1.0"
"io ho comprato questo cellulare ieri e devo dire che è una bomba","1.0"
"Samsung Galaxy Tab Pro 8,4 è un tablet compatto, ideale per la mobilità e con corpo realizzato in policarbonato con effetto pelle","0.5"
"Per quanto concerne le specifiche tecniche, il tablet si basa sul processore quad-core Snapdragon 800 da 2,3 Ghz, sul sistema operativo Android nella versione 4,4 e su una RAM da 2 GB","0.5"
"Dispone, inoltre, di display touchscreen da 8,4 pollici con risoluzione 1600x2560 pixel, fotocamera posteriore da 8 megapixel con funzionalità avanzate e filmati Full HD, fotocamera frontale da 2 megapixel, supporto alla rete LTE, connettività Wi-Fi, tecnologia Bluetooth 4,0, GPS con GLONASS, memoria interna di 16 o 32 GB espandibile con microSD fino a 64 GB e batteria al litio da 4800 mAh","1.0"
"Il Samsung NP700Z5CH è un potente notebook multimediale che si fa notare sia per il suo design che per le specifiche tecniche","1.0"
"Appartenente alla Serie 7 Chronos, vanta una raffinata scocca in alluminio, che lo rende resistente ed elegante al tempo stesso, e un display LED antiriflesso da 15,6 pollici con risoluzione 1600x900 pixel","1.0"
"Altre specifiche includono il processore Intel Core i7, una RAM da 8 GB, il sistema operativo Windows 8, la scheda grafica NVIDIA GeForce, l’hard disk da 750 GB, la connettività Ethernet, Wi-Fi e Bluetooth, l’interfaccia HDMI, il lettore di schede di memoria, la webcam da 1,3 megapixel e gli altoparlanti stereo""","0.5"
"Samsung NP535U3C è un notebook appartenente alla Serie 5 Ultra il cui elemento distintivo è sicuramente il design ultrasottile e leggerissimo, che lo rende perfetto da portare sempre con sé","1.0"
"Nonostante ciò, si tratta di un modello potente e dotato di processore AMD dual core da 2,1 Ghz, RAM da 6 GB, hard disk da 500 GB, scheda grafica AMD Radeon HD 7500G, display HD LED da 13,3 pollici antiriflesso, audio HD, webcam da 1,3 MP, Connettività Wi-Fi, Ethernet e Bluetooth e lettore di schede di memoria","1.0"
"Il Samsung ATIV Smart PC è un dispositivo in grado di assicurare prestazioni di mobile computing eccezionali in qualsiasi campo e, grazie alla docking station con tastiera separabile, può essere utilizzato come un vero e proprio notebook oppure come un tablet, adattandosi quindi alle esigenze di chi lo utilizza","1.0"
"Dispone di design compatto, display touchscreen con multi-touch a 10 dita, processore Intel Atom di nuova generazione, sistema operativo Windows 8, RAM da 2 GB, grafica Intel Graphics HD, connettività WLAN, Bluetooth 4, porta microHDMI, microSD, S Pen in dotazione per scrivere e disegnare direttamente sullo schermo, con applicazione S-Note preinstallata, fotocamera frontale da 2 MP, fotocamera posteriore da 8 megapixel, memoria interna di 64 GB","1.0"
"questo computer è stupendo davvero","1.0"
"Il Samsung Galaxy Tab 10,1 è un tablet avanzato e provvisto di tutto l'occorrente per assicurare il massimo dell'intrattenimento","1.0"
"Si basa sul processore Nvidia Tegra dual core da 1 Ghz e sul sistema operativo Android 3,1, dispone inoltre di display touchscreen da 10,1 pollici, con risoluzione di 1280x800 pixel e accelerometro, Bluetooth, Wi-Fi, connettività HSDPA, fotocamera posteriore da 3 megapixel con flash LED che registra filmati video in HD, fotocamera anteriore da 2 megapixel, per le videochiamate, applicazione Social Hub, GPS integrato, lettore multimediale, uscita TV e memoria interna di 16 GB""","0.5"
"il nuovo computer della Dell mi ha deluso","0.0"
"MI aspettavo qualcosa di più","0.2"
"Dell Inspiron 11z è un netbook ultraleggero, portatile e in grado di assicurare elevate prestazioni ma con un basso consumo energetico","1.0"
"Per quanto concerne le specifiche tecniche, si basa su un processore Intel Pentium dual Core ULV fino al modello SU4100 da 1,30 Ghz e 800 Mhz di FSB, sul sistema operativo Windows 7 Home Premium, su una memoria RAM fino a 4 GB e un hard disk SATA fino a 250 GB","0.5"
"Dispone, poi, di schermo LCD HD WLED da 11,6 pollici con risoluzione 1366x768, acceleratore grafico Intel GS45, webcam integrata da 1,3 megapixel di risoluzione, 3 porte USB, il connettore HDMI, la connettività Wi-Fi ed Ethernet e lettore di schede di memoria""","0.5"
"Stupefacente, da quando sono passato al Mac decisamente mi trovo favolosamente bene, questi gioielli sono veramente ciò che si puo desiderare da un notebook","1.0"
"Non ce n'è per nessuno","0.5"
"Io sono uno dei fortunati possessori di questi gioielli ambulanti della apple e","0.7"
"altro che Vista","0.5"
"Non c'è niente da vedere proprio","0.5"
"Vista è copiato da Tiger, il sistema operativo del mac, ed è copiato pure male","0.0"
"E adesso comunque esce Leopard, con il 40% delle prestazioni incrementate rispetto a Tiger e vista finisce direttamente nel cestino","0.5"
"mamma mia","0.5"
"Non so se avete presente l'estetica e le dimensioni, 25 cm di spessore","0.5"
"Praticamente alto come un cellulare","0.5"
"E POI IL 17 pollici è fantastico","1.0"
"lo schermo vale da solo il prezzo intero del portatile","0.8"
"Inoltre i prezzi li hanno abbassati di parecchio, se ci fate caso un nuovo sony con vista costa direi di più di questa ferrari dei portatili","0.5"
"Altro che storie","0.5"
"qualcosa di veramente speciale","0.5"
"Lo so, lo so, i giochi,bla bla bla ma siete voi che non sapete","0.5"
"Mac ha il bootcamp, con cui se si vuole si può fare il doppio boot con xp e usarlo come se fosse un classico pc","0.5"
"e quindi si va a tutta potenza dell'hardware mac anche sui giochi","0.5"
"lo so, ho parlato troppo, ma è che il mio gioiello è veramente impareggiabile e quando sento tutti che si affannano per vista, mmmmmmmm, il nervosismo sale, Ciaooo","1.0"
"È il migliore portatile senza dubbio","1.0"
"direi prodotto buono , essenzialmente un pò alto di prezzo ma buono , pecca un pò nella componentistica visto il prezzo , tutto sommato ottimo pc","0.75"
"Processore Intel dual core, Schermo ampio e luminoso, Dimensioni e peso ridottissimeEpico, assolutamente epico","1.0"
"L'ho comprato dopo litigate infinite con altri pc, portatili e non, e dopo alcuni acquisti tutt'altro che saggi","0.5"
"Ma alla fine è mio, e non me ne separerò di certo più","0.75"
"Per come la vedo e penso io sui computer, questo è tutto quello di cui ho bisogno","0.5"
"E molto, moolto di più","0.5"
"Velocissimo (una scheggia","1.0"
"), ultrasottile (2,5cm), silenziosissimo, scheda video mostruosa (256MB), bluetooth 2,0 e webcam iSight integrati, predisposizione prossima generazione WI-FI (802,n oltre a ,b e ,g","1.0"
"), 2GB di RAM di serie, schermo Wide da 17""""","0.5"
"Che dire di più","0.5"
"L’Acer Aspire V5-551 è un notebook discretamente potente e caratterizzato da un design sottile e leggero, oltre che elegante","0.75"
"Parlando delle specifiche tecniche, questo portatile si basa sul processore AMD A6 4455 da 2,10 Ghz, sul sistema operativo Windows 8, su una RAM da 4 GB espandibile e su un hard disk da 500 GB","0.5"
"Presenta, inoltre, display LCD da 15,6 pollici con risoluzione 1366x768 pixel, masterizzatore DVD, lettore di schede di memoria, tecnologia Bluetooth nella versione 4","0.5"
"0 HS, connettività Wi-Fi e LAN, webcam integrata, porta HDMI, 2 porte USB 2,0, 1 porta USB 3,0 e lettore di schede di memoria","0.5"
"L'ho comperato a 229 € a Panorama in Roma, centro commerciale Ponte di nona, chiedo: ma ha lo ""slot"" per la sim card dietro la batteria","0.5"
"Il mio sembra non averlo","0.5"
"Acer Aspire One D255-2DQkk, Un netbook che non ha l'ingresso sim telefonica","0.5"
"Non mi rammarica più di tanto perché è notorio che i modem su motherboard dei netbook sono difettosi, vanno facilmente fuori configurazione facilmente","0.0"
"Esperienze con altro Acer aspire a 64 bit, samsung","0.5"
"Hanno problemi","0.0"
"è fantastico, io ce l'ho, è comodissimo compatto e molto veloce ero indecisa con un altro computer ma questo è veramente ottimo Ha superato le mie aspettative sono super felice della mia scelta","1.0"
"L'Acer Aspire One Happy è un netbook moderno, dalle dimensioni ridotte e disponibile in quattro colori vivaci, rosa, viola, verde e blu","1.0"
"Si tratta di un modello eco-compatibile in quanto progettato con tecnologie che rispettano l'ambiente e dotato di specifiche tecniche che ne assicurano un basso consumo energetico","0.5"
"Parlando delle caratteristiche tecniche, questo netbook è dotato di processore Intel Atom fino al modello N550 da 1,50 Ghz e 1 MB di cache L2, sistema operativo Windows 7 o Android, memoria RAM fino a 2 GB, hard disk fino a 250 GB, display LCD WSVGA da 10,1 pollici con retroilluminazione LED, lettore di schede di memoria, acceleratore grafico Intel GMA 3150, webcam da 1,3 megapixel, tecnologia Bluetooth 3,0, connettività Wi-Fi e supporto alla rete 3G opzionale","0.5"
"L’Acer Aspire 5745 è un notebook potente in grado di assicurare elevate prestazioni multimediali, con funzionalità all’avanguardia sia nel reparto audio che video","1.0"
"Quanto a specifiche tecniche, si basa sul processore Intel Core fino al modello i7-720QM, da 1,60 Ghz, su una RAM fino a 4 GB, su un hard disk SATA fino a 640 GB e sulla scheda grafica NVIDIA GeForce fino al modello GT 330M con 1024 MB di memoria condivisa","0.5"
"Il notebook dispone, inoltre, di un display LCD da 15,6 pollici con una risoluzione di 1366x768 pixel e con retroilluminazione LED, un masterizzatore DVD 8X, l’unità Blu-Ray, il lettore di schede di memoria, la webcam integrata, l'ingresso HDMI, la connettività Wi-Fi ed Ethernet e la tecnologia","0.5"
"questo cellulare fa schifo già di suo poi nn glo hanno messo più di dual touch fa proprio pena","0.0"
"Io lo sto usando per scrivere e crasha sempre poi ha troppa poca memoria e per 120€ credo ke sia un cesso dai diciamocelo","0.0"
"Altri cell a 120€ san fare di meglio","0.3"
"Insomma il mio voto da 1 a 10 è 3,5 xk tanti gioki belli nn partono sopratutto kick the boss ke nn serve kissà cosa per fsrlo partì e poi per il fatto k nn i sia la fotocamera interna rende il dispositivo nn utilizzabile sui social quindi questo cell è poco + di una merda""","0.3"
"fa proprio pena questo cellulare, è più le volte che non ha connessione dati che quelle che la ha","0.0"
"Batteria scarsa, pur non avendo installato facebook e cazzate simili, appena preso l'ho portato subito al centro assistenza perché era del tutto sparita la rete dati","0.0"
"Per quello che costa vale proprio poco","0.0"
"Ho avuto due di questo cellulare, in entrambi al tredicesimo mese li ho dovuti portare in assistenza, ma è stato tempo perso perché il problema si è ripresentato","0.0"
"Difetti: durata della batteria scarsa e poca memoria","0.0"
"Non gli manca nulla (tranne la videocamera frontale)","0.75"
"Praticamente uguale a modelli Galaxy che costano 100 euro di più","0.5"
"Fantastico","1.0"
"il cellulare nuovo è un completo disastro","0.0"
"Il Samsung Galaxy Mega 6,3 è uno smartphone di fascia elevata che si contraddistingue innanzitutto per il design, in particolare per il display touchscreen da ben 6,3 pollici di diagonale con una risoluzione di 1280x720 pixel","0.7"
"Presenta, inoltre, il supporto alla rete 4G LTE, un processore quad-core da 1,7 Ghz, una RAM da 1,5 GB e il sistema operativo Android nella versione 4,2, Le altre specifiche includono fotocamera da 8 megapixel con funzionalità avanzate, fotocamera frontale da 1 megapixel, Wi-fi, modulo NFC, Tecnologia Bluetooth, GPS, porta a infrarossi e memoria interna di 8 o 16 GB espandibile tramite schede microSD fino a 64 GB","0.5"
"Samsung E2350 è un cellulare con apertura scorrevole piccolo e compatto, sottile ed elegante, facile da impugnare","1.0"
"Dispone di tutto l'occorrente per comunicare, gestire contenuti multimediali e navigare nel Web","0.5"
"Presenta un display TFT da 2 pollici, un tastierino numerico, una fotocamera con risoluzione VGA, zoom digitale 2x e registrazione video, la porta USB per lo scambio di dati con altri dispositivi, il lettore multimediale, la radio FM, il supporto per i social network e uno slot di memoria per schede microSD fino a 8 GB","0.5"
"Ciao in famiglia ne abbiamo 3 presi due insieme e un'altro dopo e non sono degli apparati eccellenti li ho mandati in assistenza tutti due volte alla fine la compagnia telefonica mi ha detto o cambi modello o non posso farci niente io ho chiesto se mi cambiavano il telefono ma mi ha detto l'operatore che è un modello non riuscito bene, memorizzo la selezione rapida e tutti i giorni si cancella, scorro i nomi dalla rubrica e si blocca loscorrimento per 2 secondi e poi inpazzisce un pò su tutto si blocca torna indietro da solo pero non sempre lo tengo solo perchè ho un contratto con vincolo a 3 anni se nò lo avrei gia buttato via","0.0"
"Il Samsung Galaxy Pocket Neo S5310 è uno smartphone piccolo e compatto, dal design giovane e perfetto da portare sempre con sé","1.0"
"Si basa su processore da 850 Mhz, sul sistema operativo Android nella versione 4,1,2 e su una memoria RAM di 512 MB","0.5"
"Dispone, inoltre, di un display touchscreen da 3 pollici con risoluzione 240x320 pixel, di una fotocamera posteriore da 2 megapixel che registra anche filmati video, della connettività Wi-fi, della Tecnologia Bluetooth, del supporto alla rete UMTS, di una memoria interna di 4 GB espandibile con schede microSD fino a 32 GB, del modulo GPS e di vari sensori","0.5"
"Samsung Galaxy Core Plus G350 è uno smartphone di fascia media caratterizzato da un design moderno, con spessore minimo e display touchscreen da 4,3 pollici","0.5"
"Le altre specifiche comprendono un processore dual-core da 1,2 Ghz, il sistema operativo Android 4,2,2 con interfaccia proprietaria, il modulo NFC, il Wi-fi, la tecnologia Bluetooth 4,0, una fotocamera posteriore da 5 megapixel con flash, una frontale con risoluzione VGA, il GPS, una memoria interna di 4 GB, espandibile con schede microSD fino a 64 GB e una batteria al litio da 1800 mAh, che assicura oltre 8 ore di autonomia in chiamata","0.5"
"il prezzo di questo computer è troppo alto e il prodotto non è eccellente","0.0"
"Innanzitutto va detto che è uno smartphone di fascia media, e come tale va considerato","0.5"
"Non ci si può aspettare le prestazioni dell'S3 classico, soprattutto per quanto riguarda la potenza del processore, che infatti è sollo un dual-core, ma è comunque un dispositivo dall'ottimo rapporto tra qualità e prezzo","0.75"
"La navigazione in Internet è veloce e quasi senza intoppi","0.65"
"Il display mi piace molto, è reattivo e luminoso","1.0"
"Discreto anche il reparto multimediale, le foto vengono buone","1.0"
"Lo consiglio","1.0"
"questo cellulare è stato una vera sorpresa, funziona benissimo","1.0"
"non credevo che questo cellulare fosse un prodotto così scadente","0.0"
"Mi ha deluso davvero","0.0"
"Abbiamo apprezzato il fatto che, nei prodotti Lenovo, il design andasse di pari passo con la solidità: i prodotti sono davvero eleganti e la società ha ricevuto oltre cento riconoscimenti internazionali per il design all'avanguardia","1.0"
"contemporaneamente, tutti i sistemi Lenovo sono conformi a severi standard di affidabilità e sono sottoposti a continui test di resistenza","1.0"
"indistruttibili, e a prova di rovesciamento di acqua o caffè sulla tastiera","1.0"
"L'EliteBook 820 G1 gioca questo ruolo per HP","0.5"
"Il modello entry-level ha un processore Core i5 oltre a 4 GB di RAM, e ad un HDD da 500 GB per circa 1000 Euro (~$1394)","0.5"
"Ci sono anche configurazioni con prestazioni nettamente superiori","0.5"
"Occorrono 1700 Euro (~$2370) per il modello che abbiamo recensito che monta un Core i7-4600U, 8 GB di RAM, ed un SSD da 180 GB, oltre ad un modulo mobile wireless - molta memoria per un portatile così piccolo","1.0"
"Tutti i modelli hanno una garanzia di 3 anni, uno schermo matto da 1366x768 pixels e la possibilità di scegliere tra Windows 7 o 8 (entrambi Professional)","0.5"
"Il portatile Dell Inspiron 9400 è una potente macchina","1.0"
"Pensate che l'ho acquistato 2 anni fa e ancora regge il confronto con i migliori computer sul mercato","1.0"
"Schermo extra-large da 17"" Widescreen Truebright e definizione di immagini a 1900*1200 Impossibile o quasi da trovare nei moderni computer","0.8"
"Passando all'hardware","0.5"
"processore Intel core due duo a 2 GHz e con 2GB cache 800 fsb","0.5"
"Memoria Ram da 4 GB veloce","0.75"
"Hard Disk da 120 GB a 7000 giri/min","0.5"
"Velocissimo quando carica giochi o immagini per il fotoritocco, In più accessori vari come Bluetooth e Wireless","0.75"
"Dispone di 6 porte USB 1 DV jack cuffie e mic, VGA, Modem 56k e Eternet","0.5"
"Pulsanti veloci per guardare film o ascoltare musica sul frontale","0.75"
"2 speaker ai lati e un subwoofer, quindi per quanto riguarda l'impianto audio nessun problema","0.65"
"Infine Batteria eterna da 9 celle e masterizzatore DVD","0.5"
"Ragazzi, mi sembra di avervi fatto capire che sono rimasto particolarmente colpito da quesa bellissima macchina","1.0"
"DELL PER TUTTA LA VITA","1.0"
"-NEGATIVO: Manca la webcam integrata","0.0"
"Cosa si può dire, I miracoli li fa solo UNO","0.5"
"Questo notebook è davvero eccezionale, l'ho acquistato da poco ma lo trovo fantastico","1.0"
"Veloce, potente, i giochi e i programmi di grafica girano alla grande","1.0"
"Lo schermo è luminosissimo, l'hard disk, come si può leggere dalla scheda, è molto ampio, tutte le varie funzioni vanno alla grande e non posso lamentarmi in nessun modo","1.0"
"Grande","1.0"
"Windows Vista del mio portatile non mi piace, Il peso è sicuramente superiore alla media","0.0"
"Il Dell Latitude E5500 è un notebook aziendale creato appositamente per semplificare il settore IT e ridurre i costi","0.5"
"Si tratta di un dispositivo robusto e affidabile in grado di offrire la massima flessibilità unita a prestazioni elevate","1.0"
"Quanto a specifiche, questo modello dispone di processore Intel Core Duo 2 fino al modello P8700 da 2,53 Ghz, sistema operativo Windows 7 o Vista, memoria RAM fino a 4 GB, hard disk SATA da 250 GB, display LCD WXGA antiriflesso da 15,4 pollici con una risoluzione massima di 1280x800 pixel, acceleratore grafico Intel GMA 4500MHD, masterizzatore DVD, connettività Wi-Fi, tecnologia Bluetooth e lettore di impronte digitaliL'HP Mini 110-3100 è un netbook piccolo e compatto, dal design accattivante e con l'innovativa finitura Imprint","1.0"
"Compagno ideale di viaggio, questo notebook dispone di un display LED HP WSVGA antiriflesso da 10,1 pollici e con una risoluzione di 1024x600 pixel, un processore Intel Atom N455 da 1,66 Ghz e 512 KB di cache L2, una memoria RAM da 1 GB espandibile, un hard disk da 250 GB, l'acceleratore grafico Intel GMA 3150 con 256 MB di memoria condivisa, il lettore di schede di memoria 2 in 1, la connettività Wi-Fi e LAN Ethernet e la webcam VGA con microfono integrato","1.0"
"HP G62-b00 è una serie di notebook composta da prodotti eleganti e in grado di assicurare la massima produttività anche durante gli spostamenti","1.0"
"Caratterizzati da un eccezionale rapporto tra tecnologia e stile, questi notebook sono provvisti di display LED ad alta definizione BrightView da 15,6 pollici e con una risoluzione di 1366x768 pixel, processore Intel Pentium P6100 oppure AMD Athlon II Dual Core, a seconda del modello, una memoria RAM da 4 GB espandibile, un hard disk da 320 GB, una scheda grafica ATI Mobility Radeon HD 5470 da 512MB, il masterizzatore Double Layer, il lettore di schede di memoria 5 in 1, la connettività Wi-Fi e LAN e la webcam integrata","1.0"
"L’HP Compaq Presario CQ56-100 è un notebook professionale di elevata qualità che combina perfettamente tecnologia e design e assicura all’utente la massima produttività e sicurezza","1.0"
"Per quanto concerne le specifiche tecniche, questo notebook dispone di display LED HP BrightView da 15,6 pollici e con una risoluzione di 1366x768 pixel, processore Intel Celeron T3500 da 2 Ghz e 1 MB di cache L2, memoria RAM da 3 GB, hard disk da 320 GB, acceleratore grafico Intel GMA 4500M da 1 GB, masterizzatore Double Layer, connettività Wi-Fi e webcam integrata","0.5"
"HP TouchSmart 300-1000 è un computer all-in-one dal design elegante e raffinato e ideale da appendere al muro oppure da sistemare su un tavolo","1.0"
"Si tratta di un dispositivo completo e unico, dotato di funzionalità avanzate ma, soprattutto, un display touchscreen da 20 pollici con tecnologia multi-touch","1.0"
"Le altre specifiche includono il processore AMD Athlon II X3 400e, una scheda grafica, un hard disk da 500 GB, una memoria RAM da 4 GB, il masterizzatore Double Layer, il lettore di schede di memoria 6 in 1, la connettività Wi-Fi e 6 porte USB","0.5"
"La serie HP Pavilion dv3-2000 è composta da notebook caratterizzata da un design eccezionale, forme eleganti, ottimo intrattenimento mobile e funzionalità avanzate","1.0"
"Disponibile nelle due finiture Espresso Imprint e Moolight Imprint, la serie monta un processore Intel Core Duo 2 fino al modello P8600, con 2,4 Ghz di frequenza e 3 MB di cache L2, una RAM di 4096 MB, un hard disk fino a 320 GB, il masterizzatore Super Multi Double Layer, il lettore di schede di memoria 5 in 1, una scheda grafica NVIDIA GeForce G 105M, la connettività Bluetooth, quella wireless, uno schermo WXGA da 13,3 pollici e una risoluzione di 1366x768 pixel, un telecomando, pulsanti dedicati all’intrattenimento e la webcam integrata","0.5"
"Ultima novità di questo produttore, l’HP ProBook 4700 appartiene a una serie di notebook dedicata esclusivamente a un’utenza business, grazie soprattutto a varie applicazioni aziendali particolarmente utili per l’accesso rapido alla posta e all’agenda e per una più facile gestione dei file","1.0"
"Interessante la tastiera con tasti in rilievo, per una più rapida pulizia ma anche per un utilizzo più comodo","1.0"
"Le specifiche tecniche includono un display LED retroilluminato da 17,3 pollici in formato 16:9, il processore Intel Core Duo 2, la tecnologia Bluetooth, la porta HDMI, la scheda grafica ATI Mobility Radeon HD 4330 e ampia connettività","0.5"
"L'HP Pavilion dv3-2200 è un notebook decisamente particolare in quanto integra il software HP TouchSmart, che permette di accedere ai contenuti multimediali semplicemente con il tocco delle dita","0.5"
"Quanto alle altre specifiche, questo notebook dispone di display LCD touchscreen da 13,3 pollici, processore Intel Core Duo 2 T6600, scheda grafica NVIDIA Geforce G105M con 512 MB di memoria dedicata, sistema operativo Windows 7, RAM da 4 GB, hard disk da 500 GB, masterizzatore Super Multi Double Layer, lettore di schede di memoria, connettività Wi-Fi, connettore HDMI, telecomando e webcam integrata","0.5"
